Epoch,Timestamp,Total_EP,Total_Reward,Pokemon_Caught,Efficiency_Score
61,14:19:44,5062,4249,1.0,EXPLORE
61,14:19:44,5062,4251,1.0,EXPLORE
61,14:19:45,5062,4253,1.0,EXPLORE
61,14:19:45,5062,4255,1.0,EXPLORE
61,14:19:46,5259,4355,1.0,BATTLE
62,14:19:47,5259,4357,1.0,EXPLORE
62,14:19:48,5259,4359,1.0,EXPLORE
62,14:19:48,5259,4361,1.0,EXPLORE
62,14:19:49,5330,4461,1.0,BATTLE
63,14:19:50,5330,4463,1.0,EXPLORE
63,14:19:51,5330,4465,1.0,EXPLORE
63,14:19:51,5330,4467,1.0,EXPLORE
1,14:21:54,0,1,0,0.015418879339728653,EXPLORE
1,14:21:55,0,3,0,0.04373295248360455,EXPLORE
1,14:21:55,0,4,0,0.05527090052061111,EXPLORE
1,14:21:55,0,5,0,0.06570514969474542,EXPLORE
1,14:21:56,0,7,0,0.08772005283018733,EXPLORE
1,14:21:56,0,9,0,0.1077688097485648,EXPLORE
1,14:21:56,0,10,0,0.11465252892600208,EXPLORE
1,14:21:57,0,12,0,0.13197861056797036,EXPLORE
1,14:21:57,0,17,0,0.17965753302817938,EXPLORE
1,14:21:58,0,19,0,0.19319837595764888,EXPLORE
1,14:21:58,0,21,0,0.20577780341422858,EXPLORE
1,14:21:58,0,23,0,0.21745415218582026,EXPLORE
1,14:21:59,0,25,0,0.22834288260764396,EXPLORE
1,14:21:59,0,27,0,0.23856014305745882,EXPLORE
1,14:21:59,79,127,0,1.0,BATTLE
2,14:22:00,79,129,0,1.0,EXPLORE
2,14:22:00,79,131,0,1.0,EXPLORE
2,14:22:01,79,136,0,1.0,EXPLORE
2,14:22:01,79,138,0,1.0,EXPLORE
2,14:22:01,79,140,0,1.0,EXPLORE
2,14:22:02,79,142,0,1.0,EXPLORE
2,14:22:02,79,147,0,1.0,BATTLE
3,14:22:02,79,148,0,1.0,EXPLORE
3,14:22:03,79,149,0,0.9914851064396201,EXPLORE
3,14:22:03,79,154,0,1.0,CATCH
3,14:22:04,79,204,0,1.0,CATCH
3,14:22:04,79,404,0,1.0,CATCH
3,14:22:05,79,424,1,1.0,HEAL
3,14:22:05,79,444,1,1.0,HEAL
3,14:22:05,79,464,1,1.0,HEAL
3,14:22:06,79,484,1,1.0,HEAL
3,14:22:06,79,504,1,1.0,HEAL
3,14:22:07,79,506,1,1.0,EXPLORE
3,14:22:07,79,507,1,1.0,EXPLORE
3,14:22:07,211,607,1,1.0,BATTLE
4,14:22:08,211,609,1,1.0,EXPLORE
4,14:22:08,211,614,1,1.0,EXPLORE
4,14:22:09,211,616,1,1.0,EXPLORE
4,14:22:09,211,618,1,1.0,EXPLORE
4,14:22:09,341,718,1,1.0,BATTLE
5,14:22:10,341,719,1,1.0,EXPLORE
5,14:22:10,341,724,1,1.0,EXPLORE
5,14:22:10,341,725,1,1.0,EXPLORE
5,14:22:11,341,727,1,1.0,EXPLORE
5,14:22:11,341,732,1,1.0,EXPLORE
5,14:22:12,341,733,1,1.0,EXPLORE
5,14:22:12,341,735,1,1.0,EXPLORE
5,14:22:12,341,737,1,1.0,EXPLORE
5,14:22:13,341,742,1,1.0,BATTLE
6,14:22:13,341,744,1,1.0,EXPLORE
6,14:22:13,341,746,1,1.0,EXPLORE
6,14:22:14,341,748,1,1.0,EXPLORE
6,14:22:14,341,750,1,1.0,EXPLORE
6,14:22:14,341,751,1,1.0,EXPLORE
6,14:22:15,341,753,1,1.0,EXPLORE
6,14:22:15,341,755,1,1.0,EXPLORE
6,14:22:16,341,757,1,1.0,EXPLORE
6,14:22:16,341,759,1,1.0,EXPLORE
6,14:22:16,341,761,1,1.0,EXPLORE
6,14:22:17,463,861,1,1.0,BATTLE
7,14:22:17,521,961,1,1.0,BATTLE
8,14:22:17,521,966,1,1.0,EXPLORE
8,14:22:18,521,971,1,1.0,EXPLORE
8,14:22:18,521,973,1,1.0,EXPLORE
8,14:22:19,521,975,1,1.0,EXPLORE
8,14:22:19,521,977,1,1.0,EXPLORE
8,14:22:19,521,982,1,1.0,CATCH
8,14:22:20,521,1032,1,1.0,CATCH
8,14:22:21,521,1232,1,1.0,CATCH
8,14:22:21,521,1237,2,1.0,EXPLORE
8,14:22:21,521,1239,2,1.0,EXPLORE
8,14:22:22,521,1244,2,1.0,EXPLORE
8,14:22:22,521,1246,2,1.0,EXPLORE
8,14:22:23,521,1248,2,1.0,EXPLORE
8,14:22:23,521,1249,2,1.0,EXPLORE
8,14:22:23,521,1254,2,1.0,EXPLORE
8,14:22:24,521,1256,2,1.0,EXPLORE
8,14:22:24,521,1257,2,1.0,EXPLORE
8,14:22:24,660,1357,2,1.0,BATTLE
9,14:22:25,660,1359,2,1.0,EXPLORE
9,14:22:25,660,1361,2,1.0,EXPLORE
9,14:22:26,660,1363,2,1.0,EXPLORE
9,14:22:26,660,1365,2,1.0,EXPLORE
9,14:22:26,660,1385,2,1.0,HEAL
9,14:22:27,660,1405,2,1.0,HEAL
9,14:22:27,660,1425,2,1.0,HEAL
9,14:22:27,660,1445,2,1.0,HEAL
9,14:22:28,660,1465,2,1.0,HEAL
9,14:22:28,660,1467,2,1.0,EXPLORE
9,14:22:28,660,1469,2,1.0,EXPLORE
9,14:22:29,660,1471,2,1.0,EXPLORE
9,14:22:29,660,1473,2,1.0,EXPLORE
9,14:22:30,660,1475,2,1.0,EXPLORE
9,14:22:30,660,1477,2,1.0,EXPLORE
9,14:22:30,660,1478,2,1.0,EXPLORE
9,14:22:31,660,1480,2,1.0,EXPLORE
9,14:22:31,660,1482,2,1.0,EXPLORE
9,14:22:31,660,1484,2,1.0,EXPLORE
9,14:22:32,660,1486,2,1.0,EXPLORE
9,14:22:32,660,1487,2,1.0,EXPLORE
9,14:22:33,660,1489,2,1.0,EXPLORE
9,14:22:33,660,1491,2,1.0,EXPLORE
9,14:22:33,660,1493,2,1.0,EXPLORE
9,14:22:34,660,1494,2,1.0,EXPLORE
9,14:22:34,660,1496,2,1.0,EXPLORE
9,14:22:34,660,1498,2,1.0,EXPLORE
9,14:22:35,820,1598,2,1.0,BATTLE
10,14:22:35,820,1600,2,1.0,EXPLORE
10,14:22:36,820,1605,2,1.0,EXPLORE
10,14:22:36,820,1607,2,1.0,EXPLORE
10,14:22:36,820,1608,2,1.0,EXPLORE
10,14:22:37,820,1609,2,1.0,EXPLORE
10,14:22:37,820,1614,2,1.0,EXPLORE
10,14:22:37,820,1616,2,1.0,EXPLORE
10,14:22:38,820,1621,2,1.0,EXPLORE
10,14:22:38,820,1622,2,1.0,EXPLORE
10,14:22:39,1002,1722,2,1.0,BATTLE
11,14:22:39,1002,1727,2,1.0,EXPLORE
11,14:22:39,1002,1729,2,1.0,EXPLORE
11,14:22:40,1002,1731,2,1.0,EXPLORE
11,14:22:40,1002,1733,2,1.0,EXPLORE
11,14:22:40,1002,1735,2,1.0,EXPLORE
11,14:22:41,1002,1737,2,1.0,EXPLORE
11,14:22:41,1002,1739,2,1.0,EXPLORE
11,14:22:41,1002,1741,2,1.0,EXPLORE
11,14:22:42,1002,1743,2,1.0,EXPLORE
11,14:22:42,1002,1745,2,1.0,EXPLORE
11,14:22:43,1002,1747,2,1.0,EXPLORE
11,14:22:43,1002,1749,2,1.0,EXPLORE
11,14:22:43,1002,1754,2,1.0,EXPLORE
11,14:22:44,1002,1756,2,1.0,EXPLORE
11,14:22:44,1002,1758,2,1.0,EXPLORE
11,14:22:44,1002,1759,2,1.0,EXPLORE
11,14:22:45,1002,1764,2,1.0,EXPLORE
11,14:22:45,1002,1765,2,1.0,EXPLORE
11,14:22:46,1002,1767,2,1.0,EXPLORE
11,14:22:46,1002,1769,2,1.0,EXPLORE
11,14:22:46,1002,1770,2,1.0,EXPLORE
11,14:22:47,1002,1771,2,1.0,EXPLORE
11,14:22:47,1002,1772,2,1.0,EXPLORE
11,14:22:47,1104,1872,2,1.0,BATTLE
12,14:22:48,1104,1874,2,1.0,EXPLORE
12,14:22:48,1104,1876,2,1.0,EXPLORE
12,14:22:49,1214,1976,2,1.0,BATTLE
13,14:22:49,1214,1981,2,1.0,EXPLORE
13,14:22:49,1214,1983,2,1.0,EXPLORE
13,14:22:50,1214,1988,2,1.0,EXPLORE
13,14:22:50,1214,1990,2,1.0,EXPLORE
13,14:22:50,1214,1992,2,1.0,EXPLORE
13,14:22:51,1214,1994,2,1.0,EXPLORE
13,14:22:51,1214,1999,2,1.0,EXPLORE
13,14:22:51,1214,2000,2,1.0,EXPLORE
13,14:22:52,1214,2002,2,1.0,EXPLORE
13,14:22:52,1214,2004,2,1.0,EXPLORE
13,14:22:53,1214,2005,2,1.0,EXPLORE
13,14:22:53,1214,2010,2,1.0,EXPLORE
13,14:22:53,1214,2015,2,1.0,EXPLORE
13,14:22:54,1214,2020,2,1.0,EXPLORE
13,14:22:54,1214,2022,2,1.0,EXPLORE
13,14:22:54,1214,2027,2,1.0,CATCH
13,14:22:55,1214,2077,2,1.0,CATCH
13,14:22:56,1214,2277,2,1.0,CATCH
13,14:22:56,1214,2278,3,1.0,EXPLORE
13,14:22:56,1214,2280,3,1.0,EXPLORE
13,14:22:57,1214,2282,3,1.0,EXPLORE
13,14:22:57,1214,2284,3,1.0,EXPLORE
13,14:22:58,1214,2286,3,1.0,EXPLORE
13,14:22:58,1214,2291,3,1.0,EXPLORE
13,14:22:58,1214,2292,3,1.0,EXPLORE
13,14:22:59,1214,2294,3,1.0,EXPLORE
13,14:22:59,1214,2296,3,1.0,EXPLORE
13,14:23:00,1350,2396,3,1.0,BATTLE
14,14:23:00,1350,2398,3,1.0,EXPLORE
14,14:23:00,1350,2400,3,1.0,EXPLORE
14,14:23:01,1350,2401,3,1.0,EXPLORE
14,14:23:01,1350,2403,3,1.0,EXPLORE
14,14:23:02,1350,2408,3,1.0,EXPLORE
14,14:23:02,1350,2428,3,1.0,HEAL
14,14:23:02,1350,2448,3,1.0,HEAL
14,14:23:03,1350,2468,3,1.0,HEAL
14,14:23:03,1350,2488,3,1.0,HEAL
14,14:23:03,1350,2508,3,1.0,HEAL
14,14:23:04,1350,2510,3,1.0,EXPLORE
14,14:23:04,1350,2512,3,1.0,EXPLORE
14,14:23:05,1350,2514,3,1.0,EXPLORE
14,14:23:05,1350,2516,3,1.0,EXPLORE
14,14:23:05,1350,2518,3,1.0,EXPLORE
14,14:23:06,1350,2520,3,1.0,EXPLORE
14,14:23:06,1350,2522,3,1.0,EXPLORE
14,14:23:06,1350,2527,3,1.0,EXPLORE
14,14:23:07,1350,2529,3,1.0,EXPLORE
14,14:23:07,1350,2531,3,1.0,EXPLORE
14,14:23:07,1350,2532,3,1.0,EXPLORE
14,14:23:08,1405,2632,3,1.0,BATTLE
15,14:23:08,1405,2634,3,1.0,EXPLORE
15,14:23:09,1405,2636,3,1.0,EXPLORE
15,14:23:09,1528,2736,3,1.0,BATTLE
16,14:23:09,1528,2737,3,1.0,EXPLORE
16,14:23:10,1528,2739,3,1.0,EXPLORE
16,14:23:10,1528,2741,3,1.0,EXPLORE
16,14:23:10,1528,2743,3,1.0,EXPLORE
16,14:23:11,1528,2745,3,1.0,EXPLORE
16,14:23:11,1528,2795,3,1.0,PC
16,14:23:12,1528,2845,3,1.0,PC
1,14:24:36,0,2,0,0.030851556732187514,EXPLORE
1,14:24:37,0,4,0,0.058379998686058074,EXPLORE
1,14:24:37,0,9,0,0.12464230093891979,EXPLORE
1,14:24:37,0,9,0,0.11858923159898445,EXPLORE
1,14:24:38,0,11,0,0.13818336754521984,EXPLORE
1,14:24:38,0,13,0,0.15602468240195927,EXPLORE
1,14:24:38,0,23,0,0.2643114182712033,BATTLE
1,14:24:39,0,33,0,0.3518247211129099,BATTLE
2,14:24:42,100,55,0,0.4675553255995865,EXPLORE
2,14:24:42,100,57,0,0.4698167181811992,EXPLORE
2,14:24:42,100,59,0,0.4718356412064485,EXPLORE
2,14:24:43,100,74,0,0.5747677760638487,HEAL
2,14:24:43,100,89,0,0.6618595748988181,HEAL
2,14:24:44,100,104,0,0.7410963399586393,HEAL
2,14:24:44,100,119,0,0.8138033304257176,HEAL
1,14:26:30,0,10,0,0.15410772399977044,BATTLE
1,14:26:31,0,20,0,0.27903482370305527,BATTLE
2,14:26:33,100,42,0,0.4397240853224754,EXPLORE
2,14:26:34,100,44,0,0.44337056657664603,EXPLORE
2,14:26:34,100,46,0,0.44677025311718943,EXPLORE
2,14:26:34,100,48,0,0.44990238206706523,EXPLORE
2,14:26:35,100,50,0,0.45289926628509986,EXPLORE
2,14:26:35,100,55,0,0.4819157645058154,EXPLORE
2,14:26:36,100,55,0,0.4666816828001089,EXPLORE
2,14:26:36,100,60,0,0.49358179333762686,EXPLORE
2,14:26:36,100,65,0,0.518817409642092,EXPLORE
2,14:26:37,100,67,0,0.5150480570742981,EXPLORE
2,14:26:37,100,72,0,0.5381768783238102,EXPLORE
2,14:26:37,100,77,0,0.5600125263588472,EXPLORE
2,14:26:38,100,77,0,0.5453261425656588,EXPLORE
2,14:26:38,100,82,0,0.5658297542283376,EXPLORE
2,14:26:39,100,84,0,0.5651773717518804,EXPLORE
2,14:26:39,100,86,0,0.5645094280282771,EXPLORE
2,14:26:39,100,101,0,0.647203760786234,HEAL
2,14:26:40,100,116,0,0.7164918172561102,HEAL
2,14:26:41,100,131,0,0.7809705418455162,HEAL
2,14:26:41,100,146,0,0.8408751452074383,HEAL
2,14:26:42,100,161,0,0.897010443587982,HEAL
2,14:26:42,100,176,0,0.9496309927568845,HEAL
2,14:26:43,100,178,0,0.9317179112522556,EXPLORE
2,14:26:43,100,180,0,0.9242634402075552,EXPLORE
2,14:26:44,100,185,0,0.9321304925585426,EXPLORE
2,14:26:44,100,200,0,0.9891102585219238,HEAL
2,14:26:45,100,215,0,1.0,HEAL
2,14:26:45,100,230,0,1.0,HEAL
2,14:26:46,100,245,0,1.0,HEAL
2,14:26:46,100,260,0,1.0,HEAL
2,14:26:47,100,275,0,1.0,HEAL
2,14:26:47,100,277,0,1.0,EXPLORE
2,14:26:48,100,277,0,1.0,EXPLORE
2,14:26:48,100,279,0,1.0,EXPLORE
2,14:26:49,100,299,0,1.0,PC_MANAGEMENT
2,14:26:50,100,319,0,1.0,PC_MANAGEMENT
2,14:26:50,100,324,0,1.0,PC_MANAGEMENT
2,14:26:51,100,334,0,1.0,PC_MANAGEMENT
2,14:26:51,100,344,0,1.0,BATTLE
2,14:26:52,100,354,0,1.0,BATTLE
3,14:26:54,200,376,0,1.0,EXPLORE
3,14:26:55,200,376,0,1.0,EXPLORE
3,14:26:55,200,376,0,1.0,EXPLORE
3,14:26:55,200,386,0,1.0,BATTLE
3,14:26:56,200,396,0,1.0,BATTLE
4,14:26:59,400,456,0,1.0,BATTLE
4,14:27:00,400,466,0,1.0,BATTLE
5,14:27:02,500,488,0,1.0,EXPLORE
5,14:27:02,500,490,0,1.0,EXPLORE
5,14:27:03,500,490,0,1.0,EXPLORE
5,14:27:03,500,490,0,1.0,EXPLORE
5,14:27:04,500,492,0,1.0,EXPLORE
5,14:27:04,500,494,0,1.0,EXPLORE
5,14:27:04,500,504,0,1.0,BATTLE
5,14:27:05,500,514,0,1.0,BATTLE
6,14:27:08,600,536,0,1.0,EXPLORE
6,14:27:08,600,538,0,1.0,EXPLORE
6,14:27:08,600,540,0,1.0,EXPLORE
6,14:27:09,600,542,0,1.0,EXPLORE
6,14:27:09,600,547,0,1.0,EXPLORE
6,14:27:09,600,547,0,1.0,EXPLORE
6,14:27:10,600,549,0,1.0,EXPLORE
6,14:27:10,600,551,0,1.0,EXPLORE
6,14:27:11,600,556,0,1.0,EXPLORE
6,14:27:11,600,558,0,1.0,EXPLORE
6,14:27:11,600,560,0,1.0,EXPLORE
6,14:27:12,600,565,0,1.0,EXPLORE
6,14:27:12,600,567,0,1.0,EXPLORE
6,14:27:12,600,572,0,1.0,EXPLORE
6,14:27:13,600,577,0,1.0,EXPLORE
6,14:27:13,600,582,0,1.0,EXPLORE
6,14:27:13,600,602,0,1.0,PC_MANAGEMENT
6,14:27:14,600,622,0,1.0,PC_MANAGEMENT
6,14:27:15,600,627,0,1.0,PC_MANAGEMENT
6,14:27:16,600,637,0,1.0,PC_MANAGEMENT
6,14:27:16,600,639,0,1.0,EXPLORE
6,14:27:16,600,649,0,1.0,BATTLE
6,14:27:18,600,659,0,1.0,BATTLE
7,14:27:20,700,681,0,1.0,EXPLORE
7,14:27:20,700,683,0,1.0,EXPLORE
7,14:27:21,700,685,0,1.0,EXPLORE
7,14:27:21,700,685,0,1.0,EXPLORE
7,14:27:22,700,687,0,1.0,EXPLORE
7,14:27:22,700,689,0,1.0,EXPLORE
7,14:27:22,700,691,0,1.0,EXPLORE
7,14:27:23,700,693,0,1.0,EXPLORE
7,14:27:23,700,693,0,1.0,EXPLORE
7,14:27:23,700,695,0,1.0,EXPLORE
7,14:27:24,700,697,0,1.0,EXPLORE
7,14:27:24,700,712,0,1.0,HEAL
7,14:27:25,700,727,0,1.0,HEAL
7,14:27:25,700,742,0,1.0,HEAL
7,14:27:26,700,757,0,1.0,HEAL
7,14:27:26,700,772,0,1.0,HEAL
7,14:27:27,700,787,0,1.0,HEAL
7,14:27:28,700,789,0,1.0,EXPLORE
7,14:27:28,700,791,0,1.0,EXPLORE
7,14:27:28,700,793,0,1.0,EXPLORE
7,14:27:29,700,793,0,1.0,EXPLORE
7,14:27:29,700,795,0,1.0,EXPLORE
7,14:27:29,700,797,0,1.0,EXPLORE
7,14:27:30,700,799,0,1.0,EXPLORE
7,14:27:30,700,809,0,1.0,BATTLE
7,14:27:31,700,819,0,1.0,BATTLE
8,14:27:34,900,871,0,1.0,EXPLORE
8,14:27:34,900,873,0,1.0,EXPLORE
8,14:27:34,900,873,0,1.0,EXPLORE
8,14:27:35,900,883,0,1.0,BATTLE
8,14:27:36,900,893,0,1.0,BATTLE
9,14:27:38,1000,915,0,1.0,EXPLORE
9,14:27:38,1000,920,0,1.0,EXPLORE
9,14:27:39,1000,922,0,1.0,EXPLORE
9,14:27:39,1000,924,0,1.0,EXPLORE
9,14:27:40,1000,926,0,1.0,EXPLORE
9,14:27:40,1000,941,0,1.0,HEAL
9,14:27:41,1000,956,0,1.0,HEAL
9,14:27:41,1000,971,0,1.0,HEAL
9,14:27:42,1000,986,0,1.0,HEAL
9,14:27:42,1000,1001,0,1.0,HEAL
9,14:27:43,1000,1016,0,1.0,HEAL
9,14:27:43,1000,1018,0,1.0,EXPLORE
9,14:27:44,1000,1020,0,1.0,EXPLORE
9,14:27:44,1000,1025,0,1.0,EXPLORE
9,14:27:45,1000,1027,0,1.0,EXPLORE
9,14:27:45,1000,1029,0,1.0,EXPLORE
9,14:27:45,1000,1031,0,1.0,EXPLORE
9,14:27:46,1000,1033,0,1.0,EXPLORE
9,14:27:46,1000,1038,0,1.0,EXPLORE
9,14:27:46,1000,1038,0,1.0,EXPLORE
9,14:27:47,1000,1043,0,1.0,EXPLORE
9,14:27:47,1000,1053,0,1.0,BATTLE
9,14:27:48,1000,1063,0,1.0,BATTLE
10,14:27:50,1100,1085,0,1.0,EXPLORE
10,14:27:51,1100,1090,0,1.0,EXPLORE
10,14:27:51,1100,1095,0,1.0,CATCH
10,14:27:52,1100,1145,0,1.0,CATCH
10,14:27:52,1100,1395,0,1.0,CATCH
10,14:27:53,1100,1397,1,1.0,EXPLORE
10,14:27:53,1100,1402,1,1.0,EXPLORE
10,14:27:54,1100,1412,1,1.0,BATTLE
10,14:27:54,1100,1422,1,1.0,BATTLE
11,14:27:57,1200,1457,1,1.0,HEAL
11,14:27:57,1200,1472,1,1.0,HEAL
11,14:27:58,1200,1487,1,1.0,HEAL
11,14:27:59,1200,1502,1,1.0,HEAL
11,14:27:59,1200,1517,1,1.0,HEAL
11,14:28:00,1200,1532,1,1.0,HEAL
11,14:28:00,1200,1534,1,1.0,EXPLORE
11,14:28:01,1200,1544,1,1.0,BATTLE
11,14:28:02,1200,1554,1,1.0,BATTLE
12,14:28:04,1300,1584,1,1.0,BATTLE
12,14:28:05,1300,1594,1,1.0,BATTLE
13,14:28:07,1400,1624,1,1.0,BATTLE
13,14:28:08,1400,1634,1,1.0,BATTLE
14,14:28:11,1400,1596,1,1.0,EXPLORE
14,14:28:11,1400,1598,1,1.0,EXPLORE
14,14:28:11,1400,1603,1,1.0,EXPLORE
14,14:28:12,1400,1603,1,1.0,EXPLORE
14,14:28:12,1400,1613,1,1.0,BATTLE
14,14:28:13,1400,1623,1,1.0,BATTLE
15,14:28:16,1600,1675,1,1.0,EXPLORE
15,14:28:16,1600,1677,1,1.0,EXPLORE
15,14:28:16,1600,1682,1,1.0,EXPLORE
15,14:28:17,1600,1684,1,1.0,EXPLORE
15,14:28:17,1600,1686,1,1.0,EXPLORE
15,14:28:18,1600,1688,1,1.0,EXPLORE
15,14:28:18,1600,1690,1,1.0,EXPLORE
15,14:28:18,1600,1690,1,1.0,EXPLORE
15,14:28:19,1600,1690,1,1.0,EXPLORE
15,14:28:19,1600,1692,1,1.0,EXPLORE
15,14:28:20,1600,1697,1,1.0,EXPLORE
15,14:28:20,1600,1699,1,1.0,EXPLORE
15,14:28:20,1600,1699,1,1.0,EXPLORE
15,14:28:21,1600,1701,1,1.0,EXPLORE
15,14:28:21,1600,1703,1,1.0,EXPLORE
15,14:28:21,1600,1708,1,1.0,EXPLORE
15,14:28:22,1600,1710,1,1.0,EXPLORE
15,14:28:22,1600,1720,1,1.0,BATTLE
15,14:28:23,1600,1730,1,1.0,BATTLE
16,14:28:25,1800,1782,1,1.0,EXPLORE
16,14:28:26,1800,1782,1,1.0,EXPLORE
16,14:28:26,1800,1784,1,1.0,EXPLORE
16,14:28:26,1800,1786,1,1.0,EXPLORE
16,14:28:27,1800,1788,1,1.0,EXPLORE
16,14:28:27,1800,1790,1,1.0,EXPLORE
16,14:28:28,1800,1792,1,1.0,EXPLORE
16,14:28:28,1800,1794,1,1.0,EXPLORE
16,14:28:28,1800,1796,1,1.0,EXPLORE
16,14:28:29,1800,1796,1,1.0,EXPLORE
16,14:28:29,1800,1806,1,1.0,BATTLE
16,14:28:30,1800,1816,1,1.0,BATTLE
17,14:28:33,2000,1868,1,1.0,EXPLORE
17,14:28:33,2000,1868,1,1.0,EXPLORE
17,14:28:33,2000,1870,1,1.0,EXPLORE
17,14:28:34,2000,1872,1,1.0,EXPLORE
17,14:28:34,2000,1874,1,1.0,EXPLORE
17,14:28:34,2000,1876,1,1.0,EXPLORE
17,14:28:35,2000,1886,1,1.0,BATTLE
17,14:28:36,2000,1896,1,1.0,BATTLE
18,14:28:38,2100,1918,1,1.0,EXPLORE
18,14:28:39,2100,1920,1,1.0,EXPLORE
18,14:28:39,2100,1930,1,1.0,BATTLE
18,14:28:40,2100,1940,1,1.0,BATTLE
19,14:28:42,2200,1962,1,1.0,EXPLORE
19,14:28:43,2200,1964,1,1.0,EXPLORE
19,14:28:43,2200,1966,1,1.0,EXPLORE
19,14:28:44,2200,1966,1,1.0,EXPLORE
19,14:28:44,2200,1968,1,1.0,EXPLORE
19,14:28:44,2200,1970,1,1.0,EXPLORE
19,14:28:45,2200,1975,1,1.0,CATCH
19,14:28:45,2200,2025,1,1.0,CATCH
19,14:28:46,2200,2275,1,1.0,CATCH
19,14:28:46,2200,2277,2,1.0,EXPLORE
19,14:28:47,2200,2282,2,1.0,EXPLORE
19,14:28:47,2200,2287,2,1.0,EXPLORE
19,14:28:47,2200,2297,2,1.0,BATTLE
19,14:28:49,2200,2307,2,1.0,BATTLE
20,14:28:51,2400,2359,2,1.0,EXPLORE
20,14:28:51,2400,2361,2,1.0,EXPLORE
20,14:28:52,2400,2366,2,1.0,EXPLORE
20,14:28:52,2400,2368,2,1.0,EXPLORE
20,14:28:52,2400,2370,2,1.0,EXPLORE
20,14:28:53,2400,2372,2,1.0,EXPLORE
20,14:28:53,2400,2374,2,1.0,EXPLORE
20,14:28:53,2400,2379,2,1.0,EXPLORE
20,14:28:54,2400,2384,2,1.0,EXPLORE
20,14:28:54,2400,2386,2,1.0,EXPLORE
20,14:28:55,2400,2386,2,1.0,EXPLORE
20,14:28:55,2400,2388,2,1.0,EXPLORE
20,14:28:55,2400,2390,2,1.0,EXPLORE
20,14:28:56,2400,2392,2,1.0,EXPLORE
20,14:28:56,2400,2392,2,1.0,EXPLORE
20,14:28:56,2400,2402,2,1.0,BATTLE
20,14:28:58,2400,2412,2,1.0,BATTLE
21,14:29:00,2500,2434,2,1.0,EXPLORE
21,14:29:00,2500,2436,2,1.0,EXPLORE
21,14:29:01,2500,2438,2,1.0,EXPLORE
21,14:29:01,2500,2440,2,1.0,EXPLORE
21,14:29:01,2500,2442,2,1.0,EXPLORE
21,14:29:02,2500,2444,2,1.0,EXPLORE
21,14:29:02,2500,2459,2,1.0,HEAL
21,14:29:03,2500,2474,2,1.0,HEAL
21,14:29:03,2500,2489,2,1.0,HEAL
21,14:29:04,2500,2504,2,1.0,HEAL
21,14:29:05,2500,2519,2,1.0,HEAL
21,14:29:05,2500,2534,2,1.0,HEAL
21,14:29:06,2500,2536,2,1.0,EXPLORE
21,14:29:06,2500,2541,2,1.0,EXPLORE
21,14:29:06,2500,2543,2,1.0,EXPLORE
21,14:29:07,2500,2548,2,1.0,EXPLORE
21,14:29:07,2500,2550,2,1.0,EXPLORE
21,14:29:08,2500,2560,2,1.0,BATTLE
21,14:29:09,2500,2570,2,1.0,BATTLE
22,14:29:11,2600,2590,2,1.0,EXPLORE
22,14:29:11,2600,2592,2,1.0,EXPLORE
22,14:29:12,2600,2594,2,1.0,EXPLORE
22,14:29:12,2600,2614,2,1.0,PC_MANAGEMENT
22,14:29:13,2600,2634,2,1.0,PC_MANAGEMENT
22,14:29:14,2600,2639,2,1.0,PC_MANAGEMENT
22,14:29:14,2600,2649,2,1.0,PC_MANAGEMENT
22,14:29:15,2600,2649,2,1.0,EXPLORE
22,14:29:15,2600,2651,2,1.0,EXPLORE
22,14:29:15,2600,2653,2,1.0,EXPLORE
22,14:29:16,2600,2655,2,1.0,EXPLORE
22,14:29:16,2600,2657,2,1.0,EXPLORE
22,14:29:17,2600,2657,2,1.0,EXPLORE
22,14:29:17,2600,2657,2,1.0,EXPLORE
22,14:29:17,2600,2659,2,1.0,EXPLORE
22,14:29:18,2600,2661,2,1.0,EXPLORE
22,14:29:18,2600,2663,2,1.0,EXPLORE
22,14:29:19,2600,2665,2,1.0,EXPLORE
22,14:29:19,2600,2667,2,1.0,EXPLORE
22,14:29:19,2600,2669,2,1.0,EXPLORE
22,14:29:20,2600,2669,2,1.0,EXPLORE
22,14:29:20,2600,2674,2,1.0,EXPLORE
22,14:29:20,2600,2676,2,1.0,EXPLORE
22,14:29:21,2600,2678,2,1.0,EXPLORE
22,14:29:21,2600,2683,2,1.0,EXPLORE
22,14:29:21,2600,2685,2,1.0,EXPLORE
22,14:29:22,2600,2685,2,1.0,EXPLORE
22,14:29:22,2600,2690,2,1.0,EXPLORE
22,14:29:23,2600,2705,2,1.0,HEAL
22,14:29:23,2600,2720,2,1.0,HEAL
22,14:29:24,2600,2735,2,1.0,HEAL
22,14:29:24,2600,2750,2,1.0,HEAL
22,14:29:25,2600,2765,2,1.0,HEAL
22,14:29:25,2600,2780,2,1.0,HEAL
22,14:29:26,2600,2780,2,1.0,EXPLORE
22,14:29:26,2600,2782,2,1.0,EXPLORE
22,14:29:27,2600,2784,2,1.0,EXPLORE
22,14:29:27,2600,2784,2,1.0,EXPLORE
22,14:29:28,2600,2789,2,1.0,EXPLORE
22,14:29:28,2600,2791,2,1.0,EXPLORE
22,14:29:28,2600,2793,2,1.0,EXPLORE
22,14:29:29,2600,2795,2,1.0,EXPLORE
22,14:29:29,2600,2797,2,1.0,EXPLORE
